,image,Class,x_center,y_center,w,h
618,00169.txt,1,0.7765231092436975,0.5049342105263157,0.0099789915966386,0.0296052631578947
619,00170.txt,1,0.4553571428571428,0.4268092105263157,0.0157563025210084,0.0509868421052631
620,00170.txt,1,0.0722163865546218,0.5501644736842105,0.0141806722689075,0.0444078947368421
621,00170.txt,2,0.2770483193277311,0.8898026315789473,0.0152310924369747,0.0592105263157894
622,00170.txt,4,0.40625,0.7689144736842105,0.0194327731092436,0.0608552631578947
623,00170.txt,4,0.4934348739495798,0.7294407894736842,0.0204831932773109,0.0641447368421052
624,00170.txt,4,0.5606617647058824,0.7401315789473684,0.0215336134453781,0.069078947368421
625,00171.txt,1,0.6601890756302521,0.2944078947368421,0.0126050420168067,0.0394736842105263
626,00171.txt,1,0.9792542016806722,0.5,0.0099789915966386,0.0328947368421052
627,00171.txt,1,0.631827731092437,0.8174342105263157,0.0084033613445378,0.0296052631578947
628,00171.txt,4,0.6315651260504201,0.4983552631578947,0.0215336134453781,0.0625
629,00172.txt,2,0.2510504201680672,0.7590460526315789,0.0168067226890756,0.0838815789473684
630,00172.txt,4,0.0372899159663865,0.40625,0.0231092436974789,0.069078947368421
631,00173.txt,0,0.4083508403361344,0.6636513157894737,0.0404411764705882,0.0904605263157894
632,00173.txt,3,0.8442752100840336,0.4991776315789473,0.0278361344537815,0.0805921052631579
633,00173.txt,1,0.798844537815126,0.8215460526315789,0.0168067226890756,0.0509868421052631
634,00174.txt,5,0.8274684873949579,0.3297697368421052,0.0404411764705882,0.1101973684210526
635,00174.txt,1,0.1473214285714285,0.194078947368421,0.0089285714285714,0.0296052631578947
636,00175.txt,1,0.4375,0.5493421052631579,0.0147058823529411,0.0460526315789473
637,00175.txt,1,0.6840861344537815,0.3856907894736842,0.0120798319327731,0.0345394736842105
638,00175.txt,4,0.506827731092437,0.5271381578947368,0.0199579831932773,0.0575657894736842
639,00175.txt,4,0.9532563025210083,0.15625,0.0231092436974789,0.0625
640,00176.txt,1,0.7930672268907563,0.1118421052631578,0.0115546218487394,0.0361842105263157
641,00176.txt,1,0.4104516806722689,0.2129934210526315,0.0110294117647058,0.0345394736842105
642,00176.txt,1,0.4939600840336134,0.9013157894736842,0.0099789915966386,0.0296052631578947
643,00176.txt,4,0.4787289915966386,0.850328947368421,0.0183823529411764,0.0625
644,00177.txt,0,0.2933298319327731,0.5476973684210527,0.0299369747899159,0.0855263157894736
645,00177.txt,0,0.1754201680672268,0.7993421052631579,0.0115546218487394,0.0328947368421052
646,00177.txt,1,0.2321428571428571,0.1825657894736842,0.009453781512605,0.0263157894736842
647,00177.txt,1,0.2313550420168067,0.2055921052631578,0.0089285714285714,0.0296052631578947
648,00178.txt,2,0.5942752100840336,0.171875,0.0320378151260504,0.0608552631578947
649,00178.txt,4,0.4698004201680672,0.2952302631578947,0.0225840336134453,0.0707236842105263
650,00178.txt,3,0.4855567226890756,0.6578947368421052,0.0372899159663865,0.0986842105263157
651,00179.txt,0,0.9705882352941176,0.5254934210526315,0.0241596638655462,0.0871710526315789
652,00179.txt,0,0.6882878151260504,0.7524671052631579,0.0288865546218487,0.0838815789473684
653,00179.txt,5,0.6583508403361344,0.2820723684210526,0.0414915966386554,0.1167763157894736
654,00180.txt,0,0.5288865546218487,0.6809210526315789,0.0336134453781512,0.1052631578947368
655,00180.txt,0,0.4256827731092437,0.8050986842105262,0.0225840336134453,0.09375
656,00180.txt,0,0.3713235294117646,0.6620065789473684,0.0367647058823529,0.1036184210526315
657,00180.txt,0,0.407563025210084,0.6644736842105263,0.0315126050420168,0.0756578947368421
658,00180.txt,0,0.4086134453781512,0.7310855263157894,0.0262605042016806,0.0641447368421052
659,00180.txt,0,0.4099264705882353,0.7902960526315789,0.025735294117647,0.0773026315789473
660,00180.txt,3,0.3361344537815126,0.8009868421052632,0.0304621848739495,0.0822368421052631
661,00180.txt,3,0.5640756302521008,0.6883223684210525,0.032563025210084,0.1134868421052631
662,00180.txt,1,0.4558823529411764,0.2697368421052631,0.0105042016806722,0.0296052631578947
663,00180.txt,1,0.8235294117647058,0.6521381578947368,0.0126050420168067,0.0444078947368421
664,00181.txt,5,0.6462710084033613,0.3881578947368421,0.0603991596638655,0.1907894736842105
665,00182.txt,1,0.9485294117647058,0.7425986842105263,0.0105042016806722,0.03125
666,00182.txt,1,0.9464285714285714,0.7672697368421052,0.0105042016806722,0.03125
667,00182.txt,2,0.96875,0.1776315789473684,0.0194327731092436,0.0493421052631578
668,00182.txt,1,0.5378151260504201,0.2195723684210526,0.0178571428571428,0.0509868421052631
669,00183.txt,1,0.1804096638655462,0.4662828947368421,0.0141806722689075,0.0476973684210526
670,00183.txt,3,0.2134978991596638,0.3042763157894737,0.0267857142857142,0.0756578947368421
671,00183.txt,4,0.3235294117647058,0.1332236842105263,0.0220588235294117,0.0723684210526315
672,00183.txt,4,0.7962184873949579,0.6307565789473684,0.0231092436974789,0.0707236842105263
673,00183.txt,1,0.9866071428571428,0.537828947368421,0.0141806722689075,0.0394736842105263
674,00183.txt,1,0.7515756302521008,0.2582236842105263,0.009453781512605,0.0296052631578947
675,00183.txt,5,0.7211134453781513,0.84375,0.0304621848739495,0.1085526315789473
676,00184.txt,1,0.5832457983193277,0.5748355263157895,0.0120798319327731,0.0345394736842105
677,00184.txt,1,0.9325105042016806,0.5814144736842105,0.0120798319327731,0.0411184210526315
678,00184.txt,1,0.8965336134453781,0.6085526315789473,0.0073529411764705,0.0263157894736842
679,00184.txt,3,0.9627100840336134,0.65625,0.0273109243697479,0.069078947368421
680,00184.txt,2,0.7809873949579832,0.6916118421052632,0.0210084033613445,0.0542763157894736
681,00184.txt,4,0.8655462184873949,0.6266447368421052,0.0210084033613445,0.069078947368421
682,00185.txt,1,0.0661764705882353,0.4004934210526316,0.009453781512605,0.03125
683,00185.txt,1,0.1218487394957983,0.8733552631578947,0.009453781512605,0.0263157894736842
684,00185.txt,0,0.3337710084033613,0.4202302631578947,0.0278361344537815,0.0805921052631579
685,00185.txt,3,0.4290966386554621,0.4777960526315789,0.0283613445378151,0.0773026315789473
686,00186.txt,5,0.8135504201680672,0.1825657894736842,0.0430672268907563,0.125
687,00186.txt,1,0.8214285714285714,0.3519736842105262,0.0136554621848739,0.0394736842105263
688,00186.txt,1,0.2360819327731092,0.7557565789473684,0.0089285714285714,0.0279605263157894
689,00187.txt,3,0.8973214285714285,0.5501644736842105,0.025735294117647,0.0674342105263157
690,00187.txt,3,0.8802521008403361,0.6398026315789473,0.0262605042016806,0.0921052631578947
691,00187.txt,1,0.0404411764705882,0.640625,0.0147058823529411,0.0444078947368421
692,00187.txt,4,0.3739495798319328,0.8248355263157894,0.01890756302521,0.0707236842105263
693,00187.txt,5,0.4571953781512605,0.2631578947368421,0.0351890756302521,0.1052631578947368
694,00188.txt,1,0.2179621848739495,0.5723684210526315,0.0136554621848739,0.0394736842105263
695,00188.txt,1,0.2329306722689075,0.591282894736842,0.0110294117647058,0.03125
696,00188.txt,1,0.6922268907563025,0.4934210526315789,0.009453781512605,0.0328947368421052
697,00188.txt,0,0.8109243697478992,0.4794407894736842,0.0294117647058823,0.0773026315789473
698,00189.txt,1,0.0367647058823529,0.0863486842105263,0.0126050420168067,0.0411184210526315
699,00189.txt,4,0.0354516806722689,0.194078947368421,0.0225840336134453,0.069078947368421
700,00189.txt,0,0.0333508403361344,0.4498355263157894,0.0299369747899159,0.0904605263157894
701,00189.txt,1,0.9396008403361344,0.606907894736842,0.0105042016806722,0.0328947368421052
702,00190.txt,1,0.6536239495798319,0.0953947368421052,0.0131302521008403,0.0427631578947368
703,00190.txt,1,0.8159138655462185,0.3182565789473684,0.0141806722689075,0.0476973684210526
704,00190.txt,4,0.8689600840336134,0.3675986842105262,0.0204831932773109,0.0641447368421052
705,00191.txt,0,0.3405987394957983,0.2944078947368421,0.0246848739495798,0.1052631578947368
706,00191.txt,1,0.5039390756302521,0.8675986842105262,0.0204831932773109,0.0575657894736842
707,00191.txt,1,0.7980567226890756,0.1998355263157894,0.0194327731092436,0.0608552631578947
708,00191.txt,1,0.9164915966386554,0.5682565789473684,0.0105042016806722,0.0279605263157894
709,00192.txt,4,0.7668067226890756,0.1430921052631578,0.0262605042016806,0.0756578947368421
710,00192.txt,1,0.6152836134453781,0.3355263157894737,0.0131302521008403,0.0460526315789473
711,00192.txt,1,0.6601890756302521,0.5592105263157895,0.0115546218487394,0.0296052631578947
712,00192.txt,1,0.6449579831932772,0.5427631578947368,0.0136554621848739,0.0361842105263157
713,00192.txt,1,0.6515231092436975,0.4671052631578947,0.0089285714285714,0.0263157894736842
714,00192.txt,1,0.3332457983193277,0.5386513157894737,0.0131302521008403,0.0411184210526315
715,00192.txt,1,0.1142331932773109,0.5526315789473684,0.0194327731092436,0.0526315789473684
716,00192.txt,2,0.1502100840336134,0.6036184210526315,0.01890756302521,0.0723684210526315
717,00192.txt,2,0.6966911764705882,0.6348684210526315,0.0225840336134453,0.0526315789473684
718,00192.txt,2,0.5149684873949579,0.5205592105263157,0.0215336134453781,0.0509868421052631
719,00192.txt,1,0.1662289915966386,0.8486842105263157,0.0099789915966386,0.0263157894736842
720,00192.txt,3,0.2654936974789916,0.6661184210526315,0.025735294117647,0.0657894736842105
721,00192.txt,3,0.2875525210084033,0.6809210526315789,0.0267857142857142,0.0756578947368421
722,00193.txt,0,0.7728466386554621,0.5657894736842105,0.0372899159663865,0.0822368421052631
723,00193.txt,2,0.9734768907563024,0.2203947368421052,0.0215336134453781,0.0756578947368421
724,00193.txt,1,0.345063025210084,0.606907894736842,0.0126050420168067,0.0394736842105263
725,00193.txt,1,0.4396008403361344,0.8643092105263157,0.009453781512605,0.0279605263157894
726,00194.txt,0,0.9217436974789917,0.7014802631578947,0.0315126050420168,0.09375
727,00194.txt,0,0.94984243697479,0.4605263157894737,0.025735294117647,0.1151315789473684
728,00194.txt,1,0.8332457983193277,0.1389802631578947,0.0110294117647058,0.037828947368421
729,00194.txt,1,0.8056722689075629,0.2129934210526315,0.009453781512605,0.0345394736842105
730,00194.txt,1,0.7058823529411764,0.428453947368421,0.009453781512605,0.0345394736842105
731,00194.txt,4,0.0934873949579832,0.2368421052631578,0.0210084033613445,0.069078947368421
732,00194.txt,1,0.2061449579831932,0.2376644736842105,0.0110294117647058,0.03125
733,00194.txt,1,0.2263655462184874,0.5567434210526315,0.0115546218487394,0.03125
734,00195.txt,5,0.2983193277310924,0.4925986842105262,0.0462184873949579,0.1069078947368421
735,00195.txt,0,0.6118697478991596,0.1200657894736842,0.0273109243697479,0.0822368421052631
736,00195.txt,1,0.0191701680672268,0.4465460526315789,0.0152310924369747,0.0444078947368421
737,00195.txt,1,0.5861344537815126,0.2754934210526316,0.0105042016806722,0.03125
738,00195.txt,1,0.7219012605042017,0.2952302631578947,0.0099789915966386,0.0279605263157894
739,00196.txt,2,0.6467962184873949,0.5361842105263157,0.0246848739495798,0.0526315789473684
740,00196.txt,3,0.672531512605042,0.5098684210526315,0.0236344537815126,0.0756578947368421
741,00197.txt,0,0.3757878151260504,0.6866776315789473,0.025735294117647,0.0707236842105263
742,00197.txt,0,0.376313025210084,0.622532894736842,0.0320378151260504,0.0838815789473684
743,00197.txt,1,0.0186449579831932,0.7236842105263157,0.0141806722689075,0.0394736842105263
744,00197.txt,4,0.1349789915966386,0.125,0.0210084033613445,0.0592105263157894
745,00198.txt,5,0.6242121848739496,0.2828947368421052,0.0572478991596638,0.1546052631578947
746,00198.txt,4,0.5680147058823529,0.5575657894736842,0.0204831932773109,0.0625
747,00198.txt,3,0.0824579831932773,0.453125,0.0210084033613445,0.0641447368421052
748,00198.txt,1,0.1381302521008403,0.2754934210526316,0.009453781512605,0.0279605263157894
749,00198.txt,1,0.3487394957983193,0.8404605263157894,0.009453781512605,0.0296052631578947
750,00199.txt,1,0.9099264705882352,0.6743421052631579,0.0120798319327731,0.0427631578947368
751,00199.txt,3,0.5821953781512604,0.8199013157894737,0.025735294117647,0.0707236842105263
752,00199.txt,4,0.8547794117647058,0.5074013157894737,0.0215336134453781,0.0608552631578947
753,00200.txt,0,0.1399684873949579,0.2664473684210526,0.0309873949579831,0.0855263157894736
754,00200.txt,0,0.1951155462184874,0.3001644736842105,0.025735294117647,0.0871710526315789
755,00200.txt,0,0.1741071428571428,0.2960526315789473,0.0225840336134453,0.0855263157894736
756,00201.txt,1,0.4525,0.5583333333333333,0.0325,0.0433333333333333
757,00201.txt,1,0.474375,0.5725,0.02375,0.035
758,00201.txt,1,0.4975,0.8808333333333334,0.0275,0.0316666666666666
759,00202.txt,3,0.1475,0.62,0.0525,0.0733333333333333
760,00203.txt,0,0.27125,0.13,0.06,0.0833333333333333
761,00203.txt,1,0.38375,0.3441666666666667,0.0175,0.0216666666666666
762,00204.txt,0,0.791875,0.1416666666666666,0.05625,0.0833333333333333
763,00205.txt,1,0.7475,0.2408333333333333,0.02,0.0283333333333333
764,00206.txt,3,0.5750000000000001,0.8241666666666667,0.0625,0.0783333333333333
765,00206.txt,1,0.62125,0.9416666666666668,0.02,0.03
766,00207.txt,4,0.080625,0.7291666666666667,0.04375,0.0583333333333333
767,00208.txt,3,0.831875,0.6900000000000001,0.05625,0.08
768,00209.txt,2,0.2825,0.1533333333333333,0.0525,0.0466666666666666
769,00209.txt,4,0.98625,0.7375,0.025,0.055
770,00210.txt,1,0.626875,0.3916666666666667,0.01875,0.0266666666666666
771,00211.txt,3,0.449375,0.5466666666666667,0.05375,0.08
772,00211.txt,1,0.27375,0.7116666666666667,0.03,0.0333333333333333
773,00212.txt,3,0.06875,0.4858333333333333,0.05,0.055
774,00212.txt,1,0.08625,0.2008333333333333,0.03,0.0383333333333333
775,00212.txt,1,0.534375,0.2733333333333334,0.02125,0.0266666666666666
776,00213.txt,1,0.255,0.2733333333333334,0.0175,0.02
777,00213.txt,1,0.1175,0.0833333333333333,0.01,0.0133333333333333
778,00213.txt,1,0.593125,0.7150000000000001,0.01125,0.0166666666666666
779,00214.txt,4,0.5425,0.3008333333333333,0.0375,0.0483333333333333
780,00214.txt,1,0.196875,0.1916666666666666,0.02125,0.0266666666666666
781,00214.txt,1,0.19625,0.2133333333333333,0.0225,0.0266666666666666
782,00215.txt,3,0.2075,0.8091666666666667,0.0575,0.0716666666666666
783,00216.txt,0,0.209375,0.1683333333333333,0.06125,0.0733333333333333
784,00216.txt,4,0.2775,0.4191666666666667,0.0525,0.0683333333333333
785,00217.txt,0,0.8668750000000001,0.1716666666666667,0.07375,0.0833333333333333
786,00218.txt,1,0.4225,0.1925,0.02,0.0216666666666666
787,00218.txt,1,0.425625,0.2125,0.01625,0.0183333333333333
788,00218.txt,1,0.418125,0.6658333333333334,0.03125,0.035
789,00218.txt,1,0.705,0.665,0.015,0.02
790,00219.txt,3,0.3725,0.38,0.07,0.08
791,00219.txt,4,0.558125,0.4741666666666667,0.06125,0.075
792,00220.txt,1,0.695625,0.1916666666666666,0.01875,0.0233333333333333
793,00220.txt,1,0.696875,0.2116666666666666,0.01625,0.0166666666666666
794,00220.txt,1,0.203125,0.135,0.01875,0.0266666666666666
795,00221.txt,5,0.7625000000000001,0.5441666666666667,0.125,0.1283333333333333
796,00221.txt,1,0.76375,0.4725,0.0225,0.0316666666666666
797,00221.txt,1,0.72875,0.1458333333333333,0.0175,0.0216666666666666
798,00222.txt,2,0.071875,0.5858333333333333,0.04625,0.0516666666666666
799,00222.txt,1,0.39625,0.135,0.02,0.03
800,00222.txt,2,0.928125,0.1883333333333333,0.03125,0.0733333333333333
801,00223.txt,4,0.084375,0.4091666666666667,0.04125,0.055
802,00223.txt,1,0.59875,0.1341666666666666,0.0225,0.0283333333333333
803,00224.txt,4,0.12375,0.7858333333333334,0.0475,0.0683333333333333
804,00225.txt,2,0.53,0.4716666666666667,0.05,0.05
805,00226.txt,1,0.3825,0.0858333333333333,0.01,0.0116666666666666
806,00226.txt,1,0.170625,0.41,0.01625,0.0233333333333333
807,00226.txt,1,0.005625,0.8225,0.01125,0.015
808,00226.txt,1,0.296875,0.8758333333333334,0.01875,0.025
809,00227.txt,2,0.698125,0.3166666666666667,0.04125,0.04
810,00227.txt,1,0.558125,0.7991666666666667,0.02875,0.045
811,00228.txt,1,0.974375,0.4841666666666667,0.03375,0.0416666666666666
812,00229.txt,5,0.1875,0.255,0.0925,0.12
813,00230.txt,2,0.87125,0.4441666666666667,0.05,0.0483333333333333
814,00230.txt,4,0.665,0.5433333333333333,0.0425,0.05
815,00230.txt,1,0.786875,0.8191666666666667,0.02125,0.025
816,00231.txt,2,0.351875,0.3958333333333333,0.06625,0.0616666666666666
817,00231.txt,1,0.244375,0.7283333333333334,0.03625,0.0466666666666666
818,00232.txt,0,0.8725,0.6125,0.0575,0.0683333333333333
819,00232.txt,3,0.65625,0.8141666666666667,0.05,0.0583333333333333
820,00233.txt,1,0.201875,0.8066666666666668,0.01875,0.03
821,00233.txt,1,0.6975,0.8266666666666668,0.015,0.02
822,00233.txt,1,0.645625,0.0841666666666666,0.01125,0.015
823,00234.txt,5,0.353125,0.65,0.11875,0.1566666666666666
824,00234.txt,1,0.008125,0.6866666666666668,0.01625,0.0266666666666666
825,00234.txt,4,0.8931250000000001,0.1716666666666667,0.04625,0.06
826,00235.txt,4,0.449375,0.8266666666666668,0.04625,0.06
827,00236.txt,3,0.966875,0.4308333333333333,0.06375,0.0716666666666666
828,00236.txt,3,0.931875,0.4016666666666666,0.04625,0.0633333333333333
829,00236.txt,3,0.70125,0.5925,0.055,0.0783333333333333
830,00237.txt,1,0.8125,0.6741666666666667,0.025,0.035
831,00237.txt,4,0.2275,0.2141666666666666,0.0525,0.0583333333333333
832,00237.txt,1,0.51375,0.2966666666666667,0.025,0.0366666666666666
833,00237.txt,4,0.29,0.5183333333333333,0.02,0.0266666666666666
834,00238.txt,4,0.40125,0.8208333333333334,0.03,0.0416666666666666
835,00238.txt,2,0.49625,0.2816666666666667,0.0625,0.0566666666666666
836,00238.txt,2,0.37625,0.8733333333333334,0.055,0.0633333333333333
837,00239.txt,3,0.749375,0.4133333333333334,0.05875,0.0733333333333333
838,00239.txt,3,0.3675,0.8041666666666667,0.0675,0.075
839,00239.txt,1,0.3025,0.5266666666666667,0.02,0.0233333333333333
840,00240.txt,1,0.486875,0.3575,0.02625,0.0283333333333333
841,00240.txt,1,0.909375,0.0833333333333333,0.01625,0.0133333333333333
842,00241.txt,1,0.521875,0.295,0.01875,0.02
843,00241.txt,1,0.0425,0.895,0.0175,0.02
844,00242.txt,2,0.6637500000000001,0.8625,0.035,0.0583333333333333
845,00242.txt,4,0.716875,0.5850000000000001,0.05125,0.0666666666666666
846,00243.txt,5,0.5225,0.5141666666666667,0.145,0.1883333333333333
847,00243.txt,1,0.376875,0.1875,0.02875,0.0416666666666666
848,00243.txt,1,0.2825,0.63,0.02,0.0266666666666666
849,00244.txt,1,0.59125,0.7441666666666668,0.0175,0.025
850,00245.txt,2,0.278125,0.6175,0.05125,0.055
851,00245.txt,1,0.351875,0.6683333333333333,0.02875,0.0333333333333333
852,00245.txt,1,0.51375,0.8433333333333334,0.0275,0.0433333333333333
853,00245.txt,4,0.503125,0.5291666666666667,0.02375,0.0316666666666666
854,00246.txt,2,0.065625,0.5625,0.03625,0.0583333333333333
855,00246.txt,3,0.6475,0.095,0.06,0.07
856,00247.txt,1,0.4925,0.4941666666666667,0.0325,0.0383333333333333
857,00248.txt,2,0.33875,0.6416666666666667,0.04,0.0366666666666666
858,00248.txt,3,0.38,0.6708333333333334,0.075,0.0883333333333333
859,00249.txt,1,0.65625,0.36,0.0225,0.0333333333333333
860,00250.txt,5,0.124375,0.3241666666666667,0.13375,0.1183333333333333
861,00250.txt,1,0.449375,0.5275000000000001,0.01875,0.0216666666666666
862,00251.txt,4,0.64,0.6741666666666667,0.05,0.065
863,00251.txt,4,0.514375,0.6625000000000001,0.06375,0.0883333333333333
864,00251.txt,1,0.325625,0.2758333333333334,0.03125,0.0383333333333333
865,00252.txt,2,0.080625,0.4808333333333334,0.04375,0.0483333333333333
866,00253.txt,2,0.93375,0.4833333333333333,0.04,0.0466666666666666
867,00254.txt,2,0.374375,0.6608333333333334,0.03625,0.0583333333333333
868,00254.txt,1,0.698125,0.2816666666666667,0.01875,0.0266666666666666
869,00255.txt,0,0.18375,0.2041666666666667,0.0675,0.0816666666666666
870,00255.txt,3,0.7375,0.7366666666666667,0.05,0.0633333333333333
871,00256.txt,2,0.515,0.67,0.045,0.0466666666666666
872,00256.txt,3,0.465,0.6866666666666668,0.0625,0.08
873,00257.txt,2,0.35,0.7908333333333334,0.0375,0.0583333333333333
874,00257.txt,1,0.61125,0.8200000000000001,0.03,0.0333333333333333
875,00257.txt,1,0.759375,0.4266666666666667,0.02625,0.04
876,00257.txt,1,0.8425,0.4208333333333333,0.03,0.0416666666666666
877,00257.txt,1,0.82625,0.3916666666666667,0.03,0.04
878,00258.txt,5,0.223125,0.1241666666666666,0.10875,0.135
879,00258.txt,1,0.976875,0.4358333333333333,0.02625,0.035
880,00259.txt,5,0.8250000000000001,0.1241666666666666,0.1075,0.1416666666666666
881,00260.txt,1,0.71125,0.7541666666666668,0.0325,0.045
882,00260.txt,1,0.078125,0.7158333333333334,0.01875,0.025
883,00261.txt,1,0.699375,0.2241666666666666,0.02375,0.0316666666666666
884,00262.txt,0,0.4625,0.8166666666666668,0.06,0.07
885,00263.txt,3,0.338125,0.7141666666666667,0.06875,0.0683333333333333
886,00264.txt,2,0.785625,0.3316666666666666,0.04125,0.0666666666666666
887,00264.txt,1,0.1075,0.4541666666666667,0.0225,0.0283333333333333
888,00264.txt,1,0.168125,0.93,0.01875,0.0266666666666666
889,00265.txt,4,0.34375,0.7058333333333334,0.0425,0.0616666666666666
890,00266.txt,1,0.89,0.3508333333333333,0.04,0.0516666666666666
891,00266.txt,4,0.428125,0.5133333333333334,0.04875,0.0633333333333333
892,00266.txt,4,0.816875,0.7216666666666667,0.05125,0.07
893,00266.txt,3,0.030625,0.5875,0.06125,0.095
894,00267.txt,1,0.46375,0.5541666666666667,0.0325,0.0383333333333333
895,00267.txt,1,0.218125,0.6858333333333334,0.01625,0.025
896,00267.txt,4,0.034375,0.8541666666666667,0.05375,0.0683333333333333
897,00268.txt,4,0.80375,0.8650000000000001,0.045,0.0633333333333333
898,00268.txt,2,0.67,0.1883333333333333,0.0425,0.0633333333333333
899,00269.txt,0,0.6525,0.2516666666666667,0.06,0.0733333333333333
900,00269.txt,1,0.510625,0.2025,0.02625,0.035
901,00269.txt,1,0.435625,0.745,0.01875,0.0233333333333333
902,00269.txt,1,0.229375,0.8975000000000001,0.02125,0.0216666666666666
903,00269.txt,1,0.759375,0.6983333333333334,0.01625,0.02
904,00270.txt,4,0.8225,0.5616666666666666,0.05,0.06
905,00270.txt,1,0.720625,0.9025,0.01875,0.0183333333333333
906,00271.txt,2,0.394375,0.6925,0.04125,0.065
907,00272.txt,1,0.363125,0.3483333333333333,0.03125,0.0466666666666666
908,00272.txt,1,0.05125,0.28,0.04,0.0333333333333333
909,00273.txt,0,0.665,0.8158333333333334,0.0425,0.0516666666666666
910,00274.txt,2,0.20625,0.7775000000000001,0.0575,0.0616666666666666
911,00275.txt,1,0.02625,0.2325,0.0325,0.0416666666666666
912,00275.txt,1,0.5181250000000001,0.8158333333333334,0.02375,0.0316666666666666
913,00276.txt,2,0.715,0.3141666666666667,0.0575,0.0683333333333333
914,00276.txt,1,0.566875,0.9383333333333334,0.02125,0.0233333333333333
915,00277.txt,1,0.455625,0.8583333333333334,0.02125,0.0266666666666666
916,00277.txt,1,0.96,0.5133333333333334,0.0275,0.0266666666666666
917,00277.txt,1,0.52375,0.345,0.0175,0.0233333333333333
918,00278.txt,5,0.310625,0.2,0.09625,0.1233333333333333
919,00278.txt,1,0.221875,0.5908333333333333,0.02875,0.0383333333333333
920,00278.txt,4,0.066875,0.5125000000000001,0.04875,0.0616666666666666
921,00279.txt,0,0.62,0.4583333333333333,0.0425,0.0533333333333333
922,00280.txt,0,0.2175,0.6050000000000001,0.0525,0.09
923,00280.txt,1,0.54125,0.3641666666666667,0.0275,0.0316666666666666
924,00281.txt,2,0.093125,0.7766666666666667,0.04625,0.07
925,00282.txt,4,0.780625,0.7741666666666667,0.04625,0.0616666666666666
926,00282.txt,4,0.134375,0.9325,0.02375,0.0283333333333333
927,00283.txt,1,0.38125,0.1766666666666666,0.015,0.02
928,00283.txt,1,0.00625,0.1216666666666666,0.0125,0.0233333333333333
929,00283.txt,1,0.24,0.9366666666666668,0.0175,0.0233333333333333
930,00284.txt,2,0.47375,0.3008333333333333,0.0375,0.0616666666666666
931,00284.txt,4,0.16875,0.4458333333333333,0.05,0.0616666666666666
932,00285.txt,4,0.86375,0.5425,0.0475,0.065
933,00285.txt,1,0.5700000000000001,0.935,0.02,0.0233333333333333
934,00285.txt,1,0.416875,0.5375000000000001,0.01375,0.0183333333333333
935,00286.txt,1,0.13875,0.3283333333333333,0.03,0.0433333333333333
936,00286.txt,1,0.673125,0.9383333333333334,0.01625,0.0233333333333333
937,00287.txt,1,0.240625,0.8366666666666667,0.02125,0.0333333333333333
938,00287.txt,1,0.78,0.9358333333333334,0.0175,0.0216666666666666
939,00288.txt,3,0.123125,0.7058333333333334,0.07125,0.075
940,00288.txt,3,0.656875,0.7358333333333333,0.05375,0.085
941,00288.txt,4,0.69625,0.7525000000000001,0.0375,0.0516666666666666
942,00289.txt,1,0.7325,0.6166666666666667,0.0175,0.0266666666666666
943,00289.txt,1,0.965,0.8433333333333334,0.0275,0.0266666666666666
944,00289.txt,1,0.888125,0.9341666666666668,0.02125,0.0283333333333333
945,00290.txt,0,0.476875,0.5466666666666667,0.03625,0.0466666666666666
946,00290.txt,1,0.174375,0.0883333333333333,0.03125,0.04
947,00290.txt,0,0.974375,0.915,0.03625,0.0533333333333333
948,00291.txt,1,0.51125,0.6025,0.02,0.0283333333333333
949,00291.txt,1,0.040625,0.1308333333333333,0.01625,0.0216666666666666
950,00292.txt,1,0.765625,0.6508333333333334,0.01875,0.0283333333333333
951,00292.txt,1,0.321875,0.9391666666666668,0.02125,0.0283333333333333
952,00293.txt,2,0.5856250000000001,0.3975,0.04125,0.055
953,00293.txt,1,0.7775,0.9408333333333334,0.0225,0.0283333333333333
954,00294.txt,2,0.060625,0.1483333333333333,0.05875,0.0666666666666666
955,00294.txt,4,0.18125,0.4008333333333334,0.0525,0.0683333333333333
956,00294.txt,1,0.34375,0.6533333333333333,0.0175,0.0266666666666666
957,00295.txt,2,0.81625,0.15,0.065,0.0466666666666666
958,00295.txt,1,0.091875,0.2883333333333333,0.02125,0.0266666666666666
959,00296.txt,5,0.63,0.7666666666666667,0.165,0.2133333333333333
960,00297.txt,0,0.615625,0.5308333333333334,0.06625,0.085
961,00297.txt,3,0.541875,0.5483333333333333,0.04875,0.0766666666666666
962,00297.txt,1,0.093125,0.16,0.01875,0.0233333333333333
963,00298.txt,2,0.083125,0.3216666666666667,0.05375,0.0533333333333333
964,00298.txt,4,0.925625,0.3541666666666667,0.04875,0.0583333333333333
965,00299.txt,5,0.188125,0.7333333333333334,0.07875,0.1033333333333333
966,00300.txt,4,0.95875,0.4391666666666667,0.05,0.0683333333333333
967,00300.txt,3,0.0475,0.6783333333333333,0.05,0.0666666666666666
968,00301.txt,3,0.888125,0.68,0.05875,0.0666666666666666
969,00301.txt,1,0.27625,0.8158333333333334,0.02,0.025
970,00302.txt,1,0.82625,0.37,0.025,0.0333333333333333
971,00303.txt,1,0.18,0.3916666666666667,0.025,0.03
972,00304.txt,3,0.603125,0.6058333333333333,0.06125,0.075
973,00305.txt,1,0.07625,0.6158333333333333,0.025,0.0416666666666666
974,00306.txt,2,0.13,0.7125,0.0475,0.065
