puzzle,solution
005003000002900008000100000580302160239600405060045902400069071100530600926081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000423700340970010097000203084390100230617400001000930053269071078034020920700350,615423798342978516897156243584392167239617485761845932453269871178534629926781354
010423000340000000097108240080392160200017480001800000050269870178504000006000050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005420790040970010600058043580392107039000005700840002400009800108534629020080354,315426798842973516697158243584392167239617485761845932453269871178534629926781354
005023006340070508007100043504090100230610005760800030453269001108004620920081350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815400700302000510697000000084002000200610080700040932403009801078504029920781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015423090340006510600050000004002007200600405000005002450060801100000009920781350,815423796342976518679158243534892167298617435761345982453269871187534629926781354
805423700342970500690150200084002067039600400001805002453200000108034020000781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020096040070518090100243000002107200000080061000902403260000008500620026701000,135428796642973518897156243584392167279615384361847952453269871718534629926781435
800020090342006510607108043500000100000610080760040032453069071178030029920780300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023700342076000007150243080002100209017005700840902053069001070034029920080350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000400700300906000090050203084302067030617485761040000403260801108534620920080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023706040006010097008243580090067039600085761045902050209001000034009020001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003090340970508097100040080000160000007480701800002400260071170000009006701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810000796340070008690058003584390107030007085001040000053000071178034620026781354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800003006000076018097008243500300167200607400001845902450260070008000009000000350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010423796342906500690050003504300067230607485060045002400069001170530009906780354,815423796342976518697158243584312967231697485769845132453269871178534629926781354
010020090340906010007008240084302000209007480000805930450000801070500600000780354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423706300906008097050043004000160200000400060040032400060071178034000020080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020700002900000097008203080300107009010000061805000453009001170534020920781304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015000700340970018097150003580092007209010085760840002403209000078030620020000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423796342006018690158243504092167030007405060845000000209000070000629920001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000000040000000697158240584000000009617400701040002050269801178034029900701350,315426798842973516697158243584392167239617485761845932453269871178534629926781354
800420796000906500690150040084002067230017485760040032053200001178030629920701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000796042900000007158200084392007209607005761045932053069801000004620920001300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815400790342900010007008240584002000000007480001000000003200070178030600926080000,815423796342976518697158243584392167239617485761845932453261879178539624926784351
000400096040070010007158000580392067039007405060045930400209001008530029020780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023000302076000607050240584392007009617000700045030003060801100530029920080304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420006302970508600000200500092160000607005760840000050260070000000020026081000,815423796342976518697158243584392167239617485761845932153264879478539621926781354
010003000340970000690100200504300107200007400701840930450009801170004000020701054,815423796342976518697158243584392167239617485761845932453269871176584329928731654
810023706302000008000000000084000167200017485701045930003069001078000009900781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023090000970518090000000080300060000600480761045000453060070170004009920001000,815423796342976518697158243284397165539612487761845932453269871176584329928731654
005003700342906518007058000500392060209617080760000902000269071078504609000701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423706040076510097008200584390107000000485061800030053269800008500600926701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023796000970008600050243584092007200600085060805900453209801000034009926000004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023006040006018697058040584392167009607085761805030450200000000500620926701000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003700300006500007100243580302167239600405060000900453209000100534020000081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403706040906008090158240004390067200617000760805002400269870178034000906080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403090340000010007000003500092160230017480000040000400209071100000020920701300,812453796345976218697128543584392167239617485761845932453269871178534629926781354
815023706342000510090058000580392060239007085700800900003260871078030000020001354,815423796342976518697158243581392467239647185764815932453269871178534629926781354
815023700000070010607158200500090060200617480000000900053209800100504629026001000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800420006302976008090058040504002160009610000700000032450260800100034029906001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023006000906500690008040584300167009610405060845030400060001178530029000080304,815423796243976518697158243584392167329617485761845932432769851178534629956281374
800000096302906510600058003500002100209607080761045930003200070008504000900000004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400006340000000600150043000002000230000080761805002000209800078034009000001354,812473596345926178697158243584392761239617485761845932453269817178534629926781354
815420796300976510090008240080090060030610400060840030050060070008500629000700004,815423796342976518697158243284395167539617482761842935453269871178534629926781354
000000000302906010000000000584092007009017080760805002000260801100030620920781354,615428793342976518897153246584392167239617485761845932453269871178534629926781354
810000000042976518690000243584000060200000080001845902000000000108000009000781350,815234796342976518697158243584392167239617485761845932473569821158423679926781354
805023796302970508007158243000390000200617485761040002403009070008000620920780000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003096300000010090008040080092100230017405700800932053260070078534029020080300,812453796345976218697128543584392167239617485761845932453269871178534629926781354
800003706342976508090108043004392007239610400701840000050009000108034009000080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800003796002070500097050000000300167230617480000045902403069070000500609926080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403006002000010697108000500390060000010085061045930453269871070504609006781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005003090040906010690158043000300060000010405061845002003200800070500620006780354,185423796342976518697158243458392167239617485761845932513264879874539621926781354
015420700300906018097000240084302007000017400061040032050269071078530000920001300,615428793342976518897153246584392167239617485761845932453269871178534629926781354
810023700000006018607108043004002167239000080060040032400209001000034000026001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420006302976010697058003000092007009000005700000900050200801000530020926701350,815423796342976518697158243531692487269847135784315962453269871178534629926781354
815400796302900010097008200084090007030000480761840902400009071178504609920701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810403790300900010600050200004392160209600405000005932450209801178534009026080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423706002970018600050243584000100200010005700800900053060001000004629906001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015420796000006508007150000504390107200610080060845930453009000100000629926001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015020090000900018090000243580392007200617400061845002050209001178530600000781050,315428796642973518897156243584392167239617485761845932453269871178534629926781354
000423700042976010697058200500390067039617480701040932053200000078030609920081050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810420706002970500600050003080302100039010405760040000053200800100004009920081350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023096342906018607058040084000160200010080000005032400000001178034629006001000,815423796342976518697158243584392167239617485761845932423769851178534629956281374
005000090300076008000008243084390100230617005060005002050269071100004609926700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423790002076510000158203584392107009007005001045032403269801078500020906781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805020700342900508097108000080092060200007080000005930453000871078000609020000050,815423796342976518697158243581392467239647185764815932453269871178534629926781354
800400700300976510607100003080092100039600400760800900053260071070530009006701000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400796342000510097150200580300060039610005760000032450069071008534029000700054,815423796342976518697158243581342967239617485764895132453269871178534629926781354
805003096002970000000050043084300100000600485760845902400000071008004600926700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010420790300076000007058003580002060200010400061800902050069001078534000006701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400790342070518600008040080302107009000080001045032000269870178004029000700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000400096040976018097100043084092000030610405761805930003000070178034009026780354,812453796345976218697128543584392167239617485761845932453269871178534629926781354
005003790000076010600150240084300100030607005760805000400209801100034609900000304,815423796342976518697158243584392167231647985769815432453269871128734659976581324
800003706340970010697100003084390167239607000760045000403069001108000629000781054,812453796345976218697128543584392167239617485761845932453269871178534629926781354
005403090000970008097000043080092067000000400761845900003260000100500629920701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800020096042900500000050003500302067239600405000040000403269800008530029020701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000423700002070008600008240084300167209017405760045900453009801108004600026081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400006340970000690050203000300107009000480760000900453009871108030620020081054,815423796342976518697158243284395167539617482761842935453269871178534629926781354
800423700040070000090050240500392000030000485761000030403009870000500009926080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023706340000510097008043580092167039010400001005902400000000078034020906080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010023700300976010097058203500390100030600480001800902453000000078000609906701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800020000342906008007050240580090100209610000001005032403209800178534629920700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000400790300970508000008243000090160209607480001000930403260801000030600006781300,185423796324976518697158243548392167239617485761845932473269851812534679956781324
010400796302076510097008203000000000209000080060040932403009870078534020026700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010400006042000010697108203004300107009007085760000000050200801178030020906700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800000096040000008097058240504000107200010005761045032003069801070504600906000354,812473596345692718697158243534926187289317465761845932453269871178534629926781354
815403006040006000607008203584090100239600080000840030003060870000004009920081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023700302000008000050240504302000230000000761800930003200801008030620020000354,815423769342679518976158243584392176239716485761845932453267891198534627627981354
010403700040000510097100203504302107039000080700040030450200000108530629000001054,215483796346927518897156243584392167639715482721648935453269871178534629962871354
815023096000000010697050240500090100200007005000000900003200071170004629920780000,815423796342976518697158243534692187269817435781345962453269871178534629926781354
000003790342006010600150040504000167030610080761045032003209000170034609020780000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023796042006010607108043080392000030017085760840930453060001070504629926080054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815003796342976000090008243584090167030000085000040002000269871078534600906081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015020096042070518697100000084302100000010005760840002403060070170004029926001304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810020096340006518600058203084002067000010080061000932453000801000500620000780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005023700002900518090150203000392067039607080761005932053200001078530000906780000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023096340976008697100200584090107200017005700040902403209071170500000006000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400096000000518007050040584390107200007005001845000403269001078504609000780000,315428796642973518897156243584392167239617485761845932453269871178534629926781354
010403796342076018607158000004300167039607480761845902400200801078530000906000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023790002076010000150003000092000009010480061040932000200871000530029900700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023790340976000090050043084390060009007000701805900000209801100034609026701054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400700300000500607000000504390007230010480761845932050269871078030609006781050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023090302070518097108243504092007000007080000840002403209071070030600020780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023000302976010697058203080302107000010485760005032050000871078030009000000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023700300906518000100043084092007209610005060000030400000071108000609000780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023700042076518600108240504002160009617485060005000003069000170534609926701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800400796342006018007100040584090007239610480701045000403069070108534600026001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015020790342970510007058203500092160230607080760040030000200071070504000000700004,815423796342976518697158243584392167239617485761845932453269871176584329928731654
005423796340070000000108000500002060009610000061800900450260870070004609006001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400790300006510000058003080300067030000085000005902453269800178534009920080304,815423796342976518697158243581392467239647185764815932453269871178534629926781354
805023790000900518600050200580002100239600400000800932400200800178004020906780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023090342000500097108043500300167230007405760845030450000800100034020020000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003006000976010697050043084302067009617485060000000000000801008530620926781054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810423000002976008090158000580090060039010080000800932003260870100534609920080304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020796302976000097000200504090067009010085060805900050260071078000020026081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400796042900510097100043504302007230610000060040932450209001008530020020001050,315428796642973518897156243584392167239617485761845932453269871178534629926781354
800420096042906008007100240504300007039007000701005902450209070078004029920000350,815423796342976518697158243564392187239817465781645932453269871178534629926781354
815403706002000518600058200504390067030600400001000900403000001178034029020701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023090300070500007000200580000167200007000001805002450269071108500020006081050,615423798342978516897156234589342167234617985761895342453269871178534629926781453
000400700302906510090108000504002160239610000000040930000060870170530620920701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800423006340906500097050240580300160030000000061000900053069070078534009906081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423096040000508007050243004302160239600085700800032053269071078004600920701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003090342970008697158200580090060230007480761040032400069071100504020920700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015420090302900010007150040004300100239010405701800032050269871170030620926781354,615423798342978516897156243584392167239617485761845932453269871178534629926781354
810420000002900518007008240080302100230017005701800900403209871000034009900080000,815423796342976518697158243584392167239617485761845932453269871128734659976581324
810000006300970018697150240080392067009607480000805032450260070178004609906701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010020700302076518600150040080000160230017000061000002453260001178034009926701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020700040076008697008240580392067009610080700845000450269870178504020026781004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400090040900010097008000004392100230017000761040000003009001000500029926780054,315426798842973516697158243584392167239617485761845932453269871178534629926781354
810000000042970008697058240004392167039600405761005002003000070070504009006080054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800420796002006518000058003084000007239610405001800030453000071100034600026780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015000706342906518097050003500002007200600480000800030050069000070000629006701300,815324796342976518697158243581432967239617485764895132453269871178543629926781354
015003706300976000690058003580300000200617480761005032000009071100004020006080004,815423796342976518697158243584392167239617485761845932423569871158734629976281354
810420006340976518097050003000092167209017005060800000000069871070030020006080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023000340970018090150243504002007039007000701040932450069800108534009026001350,815423796342976518697158243564392187239817465781645932453269871178534629926781354
815403700342970500690050240000390067239610085061845902003009800108004020920000004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423700040000008607158000504300100030010000001805932403009001100500020900081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805003000040000010090100040584390067230600485701040902050260071108500009920701054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423700040076518607000200580390000209007480000840902450000000178034020020781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400796002070510697108043500092007200617080001845930053069071000530009920001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000403006042006500090100203000000000239617480060805902403200070070500009900001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010400000300000000690100043500300107039017000760005032403209871070500609900001350,812453796345976218697128543584392167239617485761845932453269871178534629926781354
805400006000006018607108200584092007200600005760045900053209001000030000006701054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423000040976008600050000000002000039607005760840000450060800078504009906000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400790340906500607000200084390060209007005700000900003260870008534029006080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815420796042076508697100003004092167039000080001040030000209071078530029026781350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403096042976508000158000500392167200600400000000902053069871100500620926081304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403096040900510097000240084390060039600485000845930450200870008000020000000350,815423796243976518697581243584397162739612485162845937456239871378154629921768354
010420006302970518000150040584300067200610005060805900050000001178000629900000300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023000040070510607158240580002000030600005000805930053260071070030629020781050,815423796342976518697158243581392467239647185764815932453269871178534629926781354
015400090042976000600108000000300167239017405761045932053269870108034020900081304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005400700042006518600108043584300107009610400760040930403260001000000020026700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020006300000518090050003584390100030007080061040930000060801000504629006080000,815423796342976518697158243584392167239617485761845932423769851178534629956281374
015023706042070518007158000080092007209600080701800932053269000008500009906781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423706040970018000050200580002107239000400761000030050200801008530600926081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800400096000976508697000243000090067009617080701845000400060801070534020906000054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800000006040976500600150043004002160030007080700040900400000871070034620900780304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003796042900500690150040080002100209010485061845002053000800170000600920700050,815423796342976518697158243584392167239617485761845932453261879178539624926784351
810020706300900518607150003504300160039617080701840032053200800070534000900700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023790000076010000158200584092107200017085701045932400009070070530600000700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423006000070010090150243584392167000000000060045000003260070170500620026700050,815423796342976518697158243584392167239617485761845932453261879178539624926784351
015423096302900018697100200080390167200000405700045930003209000008030609020701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423006302070008090008003084000007000010480000845932450209801078030620900701350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000006000970500600150003504002167000610485060040030003209871078004029926080304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403096300000000000050240080090060209617000061845002003060000100030629926001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810400090340070508007058240584392067009617000001005930053260001070030620006781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403700300970000690000200504300060230600005061805902400269800078004000006780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815420790002900500690058043084000167030617080701005930050009870070534000006080000,815423796342976518697158243584392167239617485761845932153269874978534621426781359
800400090302000008690008040504002160039007400061845000000009801170504620026001350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010403700042900010090158043584092000239610400761005932050060801100530029920781050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805423000340970018007050203580092007030010405060840932003200070008004629906001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403000340000510090100043084092167039017000060005000053269071100500020900001300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403090340006518000008000584300160239000485760805030453269000170034020920781054,812453796347926518695178243584392167239617485761845932453269871178534629926781354
805000000002906008697008003000300160230000405700000032403069071100034620920081004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403700000970508097008043584392107030017000001840002453009000178000000026780350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015020790302070010097050243580002167230617085060800900400200070178530009006000354,615423798342978516897156243584392167239617485761845932453269871178534629926781354
015000790002006508697100000004002167030610405760840900450009000170004600920700304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023706042070018690150003580090160000607005760000032453269800100034629000001000,815423796342976518697158243584392167231647985769815432453269871178534629926781354
010403096300970510697000000084390007009017080760840002400209070000030609006001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805403096042906500097058040584092160009607485061840902403009071000530000900701054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003006002976510607158243000300160009000080701805930450200801000000620026080050,815423796342976518697158243284397165539612487761845932453269871178534629926781354
800423096040900508690058040004392107230610080761800002453260801000530629906781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800420700302906500090100200000300000209000080000800030400000801070504020020700004,815423769342976518697158243581342697239617485764895132453269871178534926926781354
000000796302070500097058243000002067039600405061040902000200800170534020920080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005420000300076008600158243080002060230600085700000932403009070178534609020700300,815423796342976518697158243581392467239647185764815932453269871178534629926781354
000403700302006508007050003084300000230000005761840932450060801178530620900001004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020090300906508600158003580090107209607000061040032450269070108000629020701304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000023090302006008000000000580000067230010005000800930050260071170034020020781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800023006342076508600150000080002107209607400061045900400000870170030620926000350,815423796342976518697158243584392167239617485761845932453261879178539624926784351
005020790342900508000058243580390000239600405701805030400269070008500609026700050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003006342070008007008043580392167209617080000800932050209870170000029000081304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023796300006508697008000500300107030610480700840932453260001100034600906701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000790000976008090150200084300160200610005001805900053060071178530029020080304,615428793342976518897153246584392167239617485761845932453269871178534629926781354
000000796040900518607000040500302100239617085761840002403209801100030600020700054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815423006000906500690058043504092060209007405000805902050060001000534029000781004,815423796342976518697158243584392167239617485176845932458269371761534829923781654
815020096042006000607058003080092107000017400701800932400009800070000629020080050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815020700042970010007100200084300060230600005060040032053060800070500620906701004,815423796342976518697158243584312967231697485769845132153264879478539621926781354
005423796040006000607150243084000160030017005000000032450009070108534000920000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400090302006510697150043500390000030010005760840032400000071108034000000700350,815423796342976518697158243581392467234617985769845132453269871178534629926781354
010420006302076510000150000084392167230000480060000932003200870108004000006781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815400790042970500690050203584002160239610000760845900003269001070030609026000000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010400700002000508690058040584000160230607005701800002450260071178504020926701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800423700340906508097100040500092107030010405061840030003000801008500609006080004,815423796342976518697158243584392167239617485761845932423769851178534629956281374
000403006002900018000158243584302160009010005701805902053060801078034609020701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403790042070008090008243500000160000017085761045030053200801000004009026001050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810020706042070508607058043084002160209010005760040032053200800170530009006780304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015023006040006518600100243500390160209600485000800030450000871100000029900700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815000790340070500097158043584392100000000000000040000450269800170500009006780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003000042976510097008040504302000039017480760005002053060801078000000900081004,615423798842976513397158246584392167239617485761845932453269871178534629926781354
800423090342076008097008240580390067009617005061800902003269071000034620000781000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020096042906518097058240000392067230607080700840930400060000108034600920080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020090002076008697050043584002100030017400760000000403209871000504620926700050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000020006040000000000100200000092000200610080060845002000060000178500009000780300,315428796642973158897156234481392567259617483763845912534269871178534629926781345
010403006300070518097100040004302007230007405001040030053000070170004029906701350,815423796342976518697158243564392187239817465781645932453269871178534629926781354
800020790042906508097100000584390160000000405060845030403260871178500609906781050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015403700000900510097000000000002160039617485060840900050060071008034000920000050,615423798342978516897156243584392167239617485761845932453269871178534629926781354
800403006340900508607150000080000067230007085061800932003209001170034009900700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810023006340970018090108040500000060209600485761040932000069071170000020000000304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815003096040900508690100203584390107000607085761040902050000800178034620000700354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003706342970018607050040004302107039600000000005932450260070008000020026700000,815423796342976518697158243584392167239617485761845932453261879178539624926784351
005020796000000018007158200004002107030000405061805932400000001178500029020700300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003706340076008007008200084300000239607405061840932003060870100004020020780054,815293746342176598697458213584329167239617485761845932453962871178534629926781354
015020090002076000007150243500392000230610005761800932053200870078030020920780050,815423697342976518697158243584392761239617485761845932153264879478539126926781354
810020096302070018000058000080302167009610400701000032050009070100004000020780004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005020090040006018697150243080000067030007085061005930000200871100034600026001354,815423796243976518697158243589312467432697185761845932354269871178534629926781354
805000090002070010097050203504002100039007080760800032003200001178534620920701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005423706302006018000158043500002167209610485001005902403260801100504009006081354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800003700302000000097058200080002167209000085700840030450069070178004609020701050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810000796000976018007008240004300107239617400061040902403269801178504620906701004,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403090002976018000050240000090100000000485761805032400069800178534029926001304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
010400796002906500097108040000090007000617485060005932053200801100500620006081000,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815403790042900008607108203584390067209600405000000030403209001108004600000700350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
800403096000976508697108000080392100030607405001005932000009001000034029926080354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003790040906500690050243584390007009617480000005032053060001100504009926780050,815423796342976518697158243584392167239617485761845932453269871178534629926781354
005000090002076518607150240584390107230017080001845930050060000170000009000001354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805420790042900508007100043084390060009010005700845932053060071100534020000080304,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015400700340900008097158003004392000209007485761800002000000801108500009920080300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
805023796342970008090058040500000160200000405001000032450209070108030029020000050,815423796342976518697158243534892167269317485781645932453269871178534629926781354
800003700302000000097108043004092107030600480701040900403269070100530020920000354,815423796342976518697158243564892137239617485781345962453269871178534629926781354
015423700300900510007158040000302107009600080700000032003000001070004000906780304,815423796342976518697158243584392167239617485761845932423569871178234659956781324
810020096300970500690058200580092160230007405760005002050069871000000020920781300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
810003706340906008697100040080300067039010000000800032450269871070504020906701300,812453796345976218697128543281345967739612485564897132453269871178534629926781354
010403706340900518600050240000390060000017080000840932053009000170004620000701300,815423796342976518697158243584392167239617485761845932453269871178534629926781354
815023096040006500607158243000000000209610000701000900000260801170000609026780054,815423796342976518697158243453892167289617435761345982534269871178534629926781354
800003796342076518697100243580390160030600005000805902003209001008004620900701354,815423796342976518697158243584392167239617485761845932453269871178534629926781354
000003706342070508007058200080092167230617080760800902050269801178030629026000350,815423796342976518697158243584392167239617485761845932453269871178534629926781354
015003096300076500007108000504390000030000400701800030003069870170504620026081054,815423796342976518697158243584392167239617485761845932453269871178534629926781354
